0.338438E+03 -0.109147E+01  0.293436E+00
0.339239E+03 -0.112897E+01  0.299424E+00
0.340040E+03 -0.116611E+01  0.305324E+00
0.340841E+03 -0.120353E+01  0.310841E+00
0.341642E+03 -0.124187E+01  0.315677E+00
0.342442E+03 -0.128175E+01  0.319538E+00
0.343243E+03 -0.132370E+01  0.322182E+00
0.344044E+03 -0.136766E+01  0.323634E+00
0.344845E+03 -0.141339E+01  0.324000E+00
0.345646E+03 -0.146067E+01  0.323387E+00
0.346446E+03 -0.150926E+01  0.321904E+00
0.347247E+03 -0.155894E+01  0.319656E+00
0.348048E+03 -0.160947E+01  0.316750E+00
0.348849E+03 -0.166061E+01  0.313294E+00
0.349650E+03 -0.171215E+01  0.309394E+00
0.350450E+03 -0.176384E+01  0.305158E+00
0.351251E+03 -0.181546E+01  0.300692E+00
0.352052E+03 -0.186677E+01  0.296103E+00
0.352853E+03 -0.191755E+01  0.291499E+00
0.353654E+03 -0.196756E+01  0.286986E+00
0.354454E+03 -0.201657E+01  0.282670E+00
0.355255E+03 -0.206445E+01  0.278617E+00
0.356056E+03 -0.211128E+01  0.274810E+00
0.356857E+03 -0.215715E+01  0.271226E+00
0.357658E+03 -0.220215E+01  0.267842E+00
0.358458E+03 -0.224637E+01  0.264635E+00
0.359259E+03 -0.228990E+01  0.261580E+00
0.360060E+03 -0.233283E+01  0.258656E+00
0.360861E+03 -0.237525E+01  0.255837E+00
0.361662E+03 -0.241726E+01  0.253101E+00
0.362462E+03 -0.245894E+01  0.250424E+00
0.363263E+03 -0.250040E+01  0.247783E+00
0.364064E+03 -0.254170E+01  0.245155E+00
0.364865E+03 -0.258296E+01  0.242515E+00
0.365666E+03 -0.262426E+01  0.239841E+00
0.366466E+03 -0.266569E+01  0.237109E+00
0.367267E+03 -0.270735E+01  0.234295E+00
0.368068E+03 -0.274931E+01  0.231377E+00
0.368869E+03 -0.279165E+01  0.228345E+00
0.369670E+03 -0.283431E+01  0.225222E+00
0.370470E+03 -0.287725E+01  0.222036E+00
0.371271E+03 -0.292044E+01  0.218815E+00
0.372072E+03 -0.296381E+01  0.215585E+00
0.372873E+03 -0.300732E+01  0.212374E+00
0.373674E+03 -0.305094E+01  0.209209E+00
0.374474E+03 -0.309460E+01  0.206119E+00
0.375275E+03 -0.313826E+01  0.203129E+00
0.376076E+03 -0.318188E+01  0.200268E+00
0.376877E+03 -0.322541E+01  0.197563E+00
0.377678E+03 -0.326880E+01  0.195042E+00
0.378478E+03 -0.331200E+01  0.192731E+00
0.379279E+03 -0.335498E+01  0.190659E+00
0.380080E+03 -0.339767E+01  0.188852E+00
0.380881E+03 -0.344004E+01  0.187338E+00
0.381682E+03 -0.348204E+01  0.186144E+00
0.382482E+03 -0.352365E+01  0.185284E+00
0.383283E+03 -0.356491E+01  0.184741E+00
0.384084E+03 -0.360586E+01  0.184497E+00
0.384885E+03 -0.364656E+01  0.184533E+00
0.385686E+03 -0.368703E+01  0.184831E+00
0.386486E+03 -0.372734E+01  0.185370E+00
0.387287E+03 -0.376752E+01  0.186132E+00
0.388088E+03 -0.380762E+01  0.187099E+00
0.388889E+03 -0.384769E+01  0.188251E+00
0.389690E+03 -0.388777E+01  0.189570E+00
0.390490E+03 -0.392791E+01  0.191037E+00
0.391291E+03 -0.396814E+01  0.192632E+00
0.392092E+03 -0.400853E+01  0.194336E+00
0.392893E+03 -0.404910E+01  0.196132E+00
0.393694E+03 -0.408992E+01  0.198000E+00
0.394494E+03 -0.413101E+01  0.199920E+00
0.395295E+03 -0.417244E+01  0.201875E+00
0.396096E+03 -0.421424E+01  0.203845E+00
0.396897E+03 -0.425645E+01  0.205812E+00
0.397698E+03 -0.429913E+01  0.207756E+00
0.398498E+03 -0.434229E+01  0.209663E+00
0.399299E+03 -0.438587E+01  0.211523E+00
0.400100E+03 -0.442985E+01  0.213329E+00
0.400901E+03 -0.447418E+01  0.215072E+00
0.401702E+03 -0.451881E+01  0.216742E+00
0.402503E+03 -0.456371E+01  0.218331E+00
0.403303E+03 -0.460884E+01  0.219831E+00
0.404104E+03 -0.465415E+01  0.221232E+00
0.404905E+03 -0.469961E+01  0.222527E+00
0.405706E+03 -0.474516E+01  0.223706E+00
0.406507E+03 -0.479077E+01  0.224760E+00
0.407307E+03 -0.483640E+01  0.225682E+00
0.408108E+03 -0.488201E+01  0.226462E+00
0.408909E+03 -0.492755E+01  0.227092E+00
0.409710E+03 -0.497298E+01  0.227563E+00
0.410511E+03 -0.501826E+01  0.227866E+00
0.411311E+03 -0.506335E+01  0.227993E+00
0.412112E+03 -0.510820E+01  0.227935E+00
0.412913E+03 -0.515278E+01  0.227683E+00
0.413714E+03 -0.519705E+01  0.227229E+00
0.414515E+03 -0.524098E+01  0.226578E+00
0.415315E+03 -0.528459E+01  0.225746E+00
0.416116E+03 -0.532789E+01  0.224748E+00
0.416917E+03 -0.537087E+01  0.223601E+00
0.417718E+03 -0.541355E+01  0.222321E+00
0.418519E+03 -0.545594E+01  0.220924E+00
0.419319E+03 -0.549804E+01  0.219427E+00
0.420120E+03 -0.553986E+01  0.217844E+00
0.420921E+03 -0.558140E+01  0.216193E+00
0.421722E+03 -0.562268E+01  0.214490E+00
0.422523E+03 -0.566370E+01  0.212751E+00
0.423323E+03 -0.570447E+01  0.210991E+00
0.424124E+03 -0.574500E+01  0.209228E+00
0.424925E+03 -0.578529E+01  0.207477E+00
0.425726E+03 -0.582535E+01  0.205754E+00
0.426527E+03 -0.586519E+01  0.204076E+00
0.427327E+03 -0.590481E+01  0.202458E+00
0.428128E+03 -0.594423E+01  0.200917E+00
0.428929E+03 -0.598345E+01  0.199469E+00
0.429730E+03 -0.602247E+01  0.198130E+00
0.430531E+03 -0.606131E+01  0.196916E+00
0.431331E+03 -0.609998E+01  0.195841E+00
0.432132E+03 -0.613849E+01  0.194906E+00
0.432933E+03 -0.617688E+01  0.194112E+00
0.433734E+03 -0.621517E+01  0.193457E+00
0.434535E+03 -0.625338E+01  0.192942E+00
0.435335E+03 -0.629155E+01  0.192567E+00
0.436136E+03 -0.632969E+01  0.192332E+00
0.436937E+03 -0.636784E+01  0.192235E+00
0.437738E+03 -0.640602E+01  0.192278E+00
0.438539E+03 -0.644426E+01  0.192459E+00
0.439339E+03 -0.648257E+01  0.192779E+00
0.440140E+03 -0.652100E+01  0.193238E+00
0.440941E+03 -0.655956E+01  0.193834E+00
0.441742E+03 -0.659827E+01  0.194568E+00
0.442543E+03 -0.663718E+01  0.195440E+00
0.443343E+03 -0.667629E+01  0.196450E+00
0.444144E+03 -0.671564E+01  0.197596E+00
0.444945E+03 -0.675526E+01  0.198880E+00
0.445746E+03 -0.679516E+01  0.200301E+00
0.446547E+03 -0.683538E+01  0.201858E+00
0.447347E+03 -0.687594E+01  0.203552E+00
0.448148E+03 -0.691686E+01  0.205381E+00
0.448949E+03 -0.695818E+01  0.207347E+00
0.449750E+03 -0.699992E+01  0.209448E+00
0.450551E+03 -0.704210E+01  0.211685E+00
0.451351E+03 -0.708475E+01  0.214057E+00
0.452152E+03 -0.712786E+01  0.216557E+00
0.452953E+03 -0.717140E+01  0.219175E+00
0.453754E+03 -0.721535E+01  0.221899E+00
0.454555E+03 -0.725967E+01  0.224720E+00
0.455355E+03 -0.730434E+01  0.227624E+00
0.456156E+03 -0.734932E+01  0.230603E+00
0.456957E+03 -0.739459E+01  0.233645E+00
0.457758E+03 -0.744013E+01  0.236739E+00
0.458559E+03 -0.748589E+01  0.239874E+00
0.459359E+03 -0.753185E+01  0.243040E+00
0.460160E+03 -0.757799E+01  0.246225E+00
0.460961E+03 -0.762427E+01  0.249419E+00
0.461762E+03 -0.767066E+01  0.252610E+00
0.462563E+03 -0.771714E+01  0.255788E+00
0.463363E+03 -0.776368E+01  0.258942E+00
0.464164E+03 -0.781024E+01  0.262061E+00
0.464965E+03 -0.785680E+01  0.265134E+00
0.465766E+03 -0.790334E+01  0.268150E+00
0.466567E+03 -0.794981E+01  0.271099E+00
0.467367E+03 -0.799619E+01  0.273969E+00
0.468168E+03 -0.804246E+01  0.276749E+00
0.468969E+03 -0.808858E+01  0.279429E+00
0.469770E+03 -0.813453E+01  0.281998E+00
0.470571E+03 -0.818027E+01  0.284444E+00
0.471371E+03 -0.822578E+01  0.286758E+00
0.472172E+03 -0.827103E+01  0.288929E+00
0.472973E+03 -0.831603E+01  0.290961E+00
0.473774E+03 -0.836080E+01  0.292856E+00
0.474575E+03 -0.840535E+01  0.294620E+00
0.475375E+03 -0.844969E+01  0.296257E+00
0.476176E+03 -0.849384E+01  0.297773E+00
0.476977E+03 -0.853781E+01  0.299170E+00
0.477778E+03 -0.858162E+01  0.300455E+00
0.478579E+03 -0.862528E+01  0.301631E+00
0.479379E+03 -0.866882E+01  0.302703E+00
0.480180E+03 -0.871223E+01  0.303676E+00
0.480981E+03 -0.875554E+01  0.304553E+00
0.481782E+03 -0.879877E+01  0.305341E+00
0.482583E+03 -0.884192E+01  0.306043E+00
0.483383E+03 -0.888501E+01  0.306664E+00
0.484184E+03 -0.892806E+01  0.307208E+00
0.484985E+03 -0.897107E+01  0.307680E+00
0.485786E+03 -0.901408E+01  0.308085E+00
0.486587E+03 -0.905708E+01  0.308427E+00
0.487387E+03 -0.910010E+01  0.308710E+00
0.488188E+03 -0.914315E+01  0.308940E+00
0.488989E+03 -0.918624E+01  0.309120E+00
0.489790E+03 -0.922939E+01  0.309256E+00
0.490591E+03 -0.927262E+01  0.309352E+00
0.491391E+03 -0.931593E+01  0.309412E+00
0.492192E+03 -0.935935E+01  0.309441E+00
0.492993E+03 -0.940289E+01  0.309444E+00
0.493794E+03 -0.944656E+01  0.309424E+00
0.494595E+03 -0.949037E+01  0.309388E+00
0.495395E+03 -0.953435E+01  0.309338E+00
0.496196E+03 -0.957850E+01  0.309281E+00
0.496997E+03 -0.962284E+01  0.309220E+00
0.497798E+03 -0.966738E+01  0.309161E+00
0.498599E+03 -0.971210E+01  0.309109E+00
0.499399E+03 -0.975702E+01  0.309071E+00
0.500200E+03 -0.980213E+01  0.309050E+00
0.501001E+03 -0.984744E+01  0.309054E+00
0.501802E+03 -0.989296E+01  0.309086E+00
0.502603E+03 -0.993868E+01  0.309153E+00
0.503403E+03 -0.998460E+01  0.309260E+00
0.504204E+03 -0.100307E+02  0.309412E+00
0.505005E+03 -0.100771E+02  0.309614E+00
0.505806E+03 -0.101236E+02  0.309873E+00
0.506607E+03 -0.101704E+02  0.310193E+00
0.507407E+03 -0.102174E+02  0.310581E+00
0.508208E+03 -0.102646E+02  0.311040E+00
0.509009E+03 -0.103120E+02  0.311577E+00
0.509810E+03 -0.103597E+02  0.312198E+00
0.510611E+03 -0.104075E+02  0.312907E+00
0.511411E+03 -0.104556E+02  0.313710E+00
0.512212E+03 -0.105040E+02  0.314612E+00
0.513013E+03 -0.105526E+02  0.315619E+00
0.513814E+03 -0.106014E+02  0.316736E+00
0.514615E+03 -0.106504E+02  0.317969E+00
0.515415E+03 -0.106997E+02  0.319323E+00
0.516216E+03 -0.107492E+02  0.320803E+00
0.517017E+03 -0.107990E+02  0.322415E+00
0.517818E+03 -0.108490E+02  0.324164E+00
0.518619E+03 -0.108993E+02  0.326056E+00
0.519419E+03 -0.109498E+02  0.328096E+00
0.520220E+03 -0.110005E+02  0.330289E+00
0.521021E+03 -0.110516E+02  0.332641E+00
0.521822E+03 -0.111028E+02  0.335154E+00
0.522623E+03 -0.111544E+02  0.337816E+00
0.523423E+03 -0.112061E+02  0.340618E+00
0.524224E+03 -0.112580E+02  0.343545E+00
0.525025E+03 -0.113102E+02  0.346586E+00
0.525826E+03 -0.113625E+02  0.349730E+00
0.526627E+03 -0.114150E+02  0.352963E+00
0.527427E+03 -0.114676E+02  0.356273E+00
0.528228E+03 -0.115204E+02  0.359650E+00
0.529029E+03 -0.115732E+02  0.363080E+00
0.529830E+03 -0.116262E+02  0.366551E+00
0.530631E+03 -0.116792E+02  0.370051E+00
0.531431E+03 -0.117323E+02  0.373568E+00
0.532232E+03 -0.117854E+02  0.377091E+00
0.533033E+03 -0.118386E+02  0.380606E+00
0.533834E+03 -0.118918E+02  0.384102E+00
0.534635E+03 -0.119450E+02  0.387567E+00
0.535435E+03 -0.119982E+02  0.390988E+00
0.536236E+03 -0.120513E+02  0.394353E+00
0.537037E+03 -0.121044E+02  0.397651E+00
0.537838E+03 -0.121574E+02  0.400869E+00
0.538639E+03 -0.122104E+02  0.403995E+00
0.539439E+03 -0.122632E+02  0.407017E+00
0.540240E+03 -0.123159E+02  0.409923E+00
0.541041E+03 -0.123685E+02  0.412700E+00
0.541842E+03 -0.124210E+02  0.415337E+00
0.542643E+03 -0.124733E+02  0.417821E+00
0.543443E+03 -0.125254E+02  0.420141E+00
0.544244E+03 -0.125773E+02  0.422284E+00
0.545045E+03 -0.126291E+02  0.424238E+00
0.545846E+03 -0.126805E+02  0.425991E+00
0.546647E+03 -0.127318E+02  0.427531E+00
0.547447E+03 -0.127828E+02  0.428846E+00
0.548248E+03 -0.128335E+02  0.429923E+00
0.549049E+03 -0.128839E+02  0.430751E+00
0.549850E+03 -0.129340E+02  0.431332E+00
0.550651E+03 -0.129839E+02  0.431676E+00
0.551451E+03 -0.130335E+02  0.431795E+00
0.552252E+03 -0.130829E+02  0.431701E+00
0.553053E+03 -0.131320E+02  0.431405E+00
0.553854E+03 -0.131809E+02  0.430921E+00
0.554655E+03 -0.132296E+02  0.430258E+00
0.555455E+03 -0.132781E+02  0.429429E+00
0.556256E+03 -0.133264E+02  0.428445E+00
0.557057E+03 -0.133746E+02  0.427320E+00
0.557858E+03 -0.134227E+02  0.426063E+00
0.558659E+03 -0.134706E+02  0.424686E+00
0.559459E+03 -0.135184E+02  0.423203E+00
0.560260E+03 -0.135661E+02  0.421624E+00
0.561061E+03 -0.136137E+02  0.419960E+00
0.561862E+03 -0.136612E+02  0.418225E+00
0.562663E+03 -0.137087E+02  0.416429E+00
0.563463E+03 -0.137561E+02  0.414584E+00
0.564264E+03 -0.138035E+02  0.412703E+00
0.565065E+03 -0.138509E+02  0.410796E+00
0.565866E+03 -0.138983E+02  0.408875E+00
0.566667E+03 -0.139457E+02  0.406953E+00
0.567467E+03 -0.139932E+02  0.405040E+00
0.568268E+03 -0.140407E+02  0.403149E+00
0.569069E+03 -0.140882E+02  0.401292E+00
0.569870E+03 -0.141358E+02  0.399480E+00
0.570671E+03 -0.141835E+02  0.397724E+00
0.571471E+03 -0.142313E+02  0.396038E+00
0.572272E+03 -0.142793E+02  0.394431E+00
0.573073E+03 -0.143273E+02  0.392917E+00
0.573874E+03 -0.143755E+02  0.391506E+00
0.574675E+03 -0.144239E+02  0.390212E+00
0.575475E+03 -0.144724E+02  0.389044E+00
0.576276E+03 -0.145212E+02  0.388015E+00
0.577077E+03 -0.145701E+02  0.387137E+00
0.577878E+03 -0.146193E+02  0.386422E+00
0.578679E+03 -0.146687E+02  0.385881E+00
0.579479E+03 -0.147183E+02  0.385526E+00
0.580280E+03 -0.147682E+02  0.385369E+00
0.581081E+03 -0.148184E+02  0.385421E+00
0.581882E+03 -0.148688E+02  0.385694E+00
0.582683E+03 -0.149196E+02  0.386199E+00
0.583483E+03 -0.149707E+02  0.386933E+00
0.584284E+03 -0.150220E+02  0.387886E+00
0.585085E+03 -0.150737E+02  0.389048E+00
0.585886E+03 -0.151256E+02  0.390412E+00
0.586687E+03 -0.151778E+02  0.391966E+00
0.587487E+03 -0.152302E+02  0.393701E+00
0.588288E+03 -0.152829E+02  0.395609E+00
0.589089E+03 -0.153358E+02  0.397679E+00
0.589890E+03 -0.153889E+02  0.399902E+00
0.590691E+03 -0.154423E+02  0.402268E+00
0.591491E+03 -0.154958E+02  0.404769E+00
0.592292E+03 -0.155495E+02  0.407394E+00
0.593093E+03 -0.156034E+02  0.410134E+00
0.593894E+03 -0.156575E+02  0.412980E+00
0.594695E+03 -0.157118E+02  0.415922E+00
0.595495E+03 -0.157662E+02  0.418951E+00
0.596296E+03 -0.158207E+02  0.422057E+00
0.597097E+03 -0.158754E+02  0.425230E+00
0.597898E+03 -0.159301E+02  0.428462E+00
0.598699E+03 -0.159850E+02  0.431743E+00
0.599499E+03 -0.160400E+02  0.435062E+00
0.600300E+03 -0.160951E+02  0.438412E+00
0.601101E+03 -0.161503E+02  0.441782E+00
0.601902E+03 -0.162055E+02  0.445162E+00
0.602703E+03 -0.162608E+02  0.448545E+00
0.603504E+03 -0.163161E+02  0.451918E+00
0.604304E+03 -0.163715E+02  0.455275E+00
0.605105E+03 -0.164269E+02  0.458604E+00
0.605906E+03 -0.164823E+02  0.461897E+00
0.606707E+03 -0.165378E+02  0.465143E+00
0.607508E+03 -0.165932E+02  0.468334E+00
0.608308E+03 -0.166486E+02  0.471460E+00
0.609109E+03 -0.167040E+02  0.474512E+00
0.609910E+03 -0.167594E+02  0.477480E+00
0.610711E+03 -0.168147E+02  0.480354E+00
0.611512E+03 -0.168700E+02  0.483125E+00
0.612312E+03 -0.169252E+02  0.485784E+00
0.613113E+03 -0.169804E+02  0.488321E+00
0.613914E+03 -0.170354E+02  0.490727E+00
0.614715E+03 -0.170904E+02  0.492992E+00
0.615516E+03 -0.171453E+02  0.495106E+00
0.616316E+03 -0.172000E+02  0.497061E+00
0.617117E+03 -0.172547E+02  0.498847E+00
0.617918E+03 -0.173092E+02  0.500459E+00
0.618719E+03 -0.173635E+02  0.501902E+00
0.619520E+03 -0.174178E+02  0.503179E+00
0.620320E+03 -0.174720E+02  0.504294E+00
0.621121E+03 -0.175260E+02  0.505252E+00
0.621922E+03 -0.175800E+02  0.506057E+00
0.622723E+03 -0.176338E+02  0.506714E+00
0.623524E+03 -0.176876E+02  0.507225E+00
0.624324E+03 -0.177413E+02  0.507596E+00
0.625125E+03 -0.177949E+02  0.507831E+00
0.625926E+03 -0.178484E+02  0.507933E+00
0.626727E+03 -0.179018E+02  0.507908E+00
0.627528E+03 -0.179552E+02  0.507758E+00
0.628328E+03 -0.180086E+02  0.507489E+00
0.629129E+03 -0.180618E+02  0.507105E+00
0.629930E+03 -0.181151E+02  0.506609E+00
0.630731E+03 -0.181683E+02  0.506006E+00
0.631532E+03 -0.182214E+02  0.505299E+00
0.632332E+03 -0.182745E+02  0.504495E+00
0.633133E+03 -0.183276E+02  0.503595E+00
0.633934E+03 -0.183807E+02  0.502605E+00
0.634735E+03 -0.184338E+02  0.501529E+00
0.635536E+03 -0.184868E+02  0.500371E+00
0.636336E+03 -0.185399E+02  0.499134E+00
0.637137E+03 -0.185929E+02  0.497824E+00
0.637938E+03 -0.186459E+02  0.496445E+00
0.638739E+03 -0.186990E+02  0.495000E+00
0.639540E+03 -0.187521E+02  0.493494E+00
0.640340E+03 -0.188052E+02  0.491931E+00
0.641141E+03 -0.188583E+02  0.490315E+00
0.641942E+03 -0.189114E+02  0.488650E+00
0.642743E+03 -0.189646E+02  0.486941E+00
0.643544E+03 -0.190179E+02  0.485191E+00
0.644344E+03 -0.190711E+02  0.483405E+00
0.645145E+03 -0.191245E+02  0.481587E+00
0.645946E+03 -0.191779E+02  0.479742E+00
0.646747E+03 -0.192313E+02  0.477872E+00
0.647548E+03 -0.192849E+02  0.475984E+00
0.648348E+03 -0.193385E+02  0.474080E+00
0.649149E+03 -0.193921E+02  0.472164E+00
0.649950E+03 -0.194459E+02  0.470242E+00
0.650751E+03 -0.194997E+02  0.468317E+00
0.651552E+03 -0.195537E+02  0.466394E+00
0.652352E+03 -0.196077E+02  0.464476E+00
0.653153E+03 -0.196619E+02  0.462568E+00
0.653954E+03 -0.197162E+02  0.460674E+00
0.654755E+03 -0.197706E+02  0.458798E+00
0.655556E+03 -0.198251E+02  0.456944E+00
0.656356E+03 -0.198797E+02  0.455117E+00
0.657157E+03 -0.199345E+02  0.453320E+00
0.657958E+03 -0.199894E+02  0.451558E+00
0.658759E+03 -0.200444E+02  0.449835E+00
0.659560E+03 -0.200996E+02  0.448155E+00
0.660360E+03 -0.201550E+02  0.446522E+00
0.661161E+03 -0.202105E+02  0.444933E+00
0.661962E+03 -0.202661E+02  0.443389E+00
0.662763E+03 -0.203219E+02  0.441887E+00
0.663564E+03 -0.203779E+02  0.440427E+00
0.664364E+03 -0.204340E+02  0.439006E+00
0.665165E+03 -0.204902E+02  0.437624E+00
0.665966E+03 -0.205466E+02  0.436278E+00
0.666767E+03 -0.206031E+02  0.434968E+00
0.667568E+03 -0.206598E+02  0.433692E+00
0.668368E+03 -0.207166E+02  0.432448E+00
0.669169E+03 -0.207736E+02  0.431236E+00
0.669970E+03 -0.208307E+02  0.430053E+00
0.670771E+03 -0.208879E+02  0.428899E+00
0.671572E+03 -0.209453E+02  0.427771E+00
0.672372E+03 -0.210028E+02  0.426669E+00
0.673173E+03 -0.210604E+02  0.425591E+00
0.673974E+03 -0.211182E+02  0.424536E+00
0.674775E+03 -0.211761E+02  0.423502E+00
0.675576E+03 -0.212342E+02  0.422488E+00
0.676376E+03 -0.212923E+02  0.421492E+00
0.677177E+03 -0.213506E+02  0.420513E+00
0.677978E+03 -0.214090E+02  0.419549E+00
0.678779E+03 -0.214676E+02  0.418599E+00
0.679580E+03 -0.215263E+02  0.417663E+00
0.680380E+03 -0.215851E+02  0.416737E+00
0.681181E+03 -0.216440E+02  0.415821E+00
0.681982E+03 -0.217030E+02  0.414914E+00
0.682783E+03 -0.217622E+02  0.414013E+00
0.683584E+03 -0.218215E+02  0.413118E+00
0.684384E+03 -0.218809E+02  0.412227E+00
0.685185E+03 -0.219404E+02  0.411339E+00
0.685986E+03 -0.220000E+02  0.410452E+00
0.686787E+03 -0.220598E+02  0.409565E+00
0.687588E+03 -0.221196E+02  0.408676E+00
0.688388E+03 -0.221796E+02  0.407785E+00
0.689189E+03 -0.222397E+02  0.406888E+00
0.689990E+03 -0.222999E+02  0.405986E+00
0.690791E+03 -0.223602E+02  0.405077E+00
0.691592E+03 -0.224206E+02  0.404159E+00
0.692392E+03 -0.224811E+02  0.403231E+00
0.693193E+03 -0.225417E+02  0.402291E+00
0.693994E+03 -0.226024E+02  0.401338E+00
0.694795E+03 -0.226633E+02  0.400371E+00
0.695596E+03 -0.227242E+02  0.399388E+00
0.696396E+03 -0.227852E+02  0.398387E+00
0.697197E+03 -0.228463E+02  0.397368E+00
0.697998E+03 -0.229076E+02  0.396329E+00
0.698799E+03 -0.229689E+02  0.395268E+00
0.699600E+03 -0.230303E+02  0.394184E+00
0.700400E+03 -0.230918E+02  0.393076E+00
0.701201E+03 -0.231534E+02  0.391942E+00
0.702002E+03 -0.232151E+02  0.390781E+00
0.702803E+03 -0.232769E+02  0.389591E+00
0.703604E+03 -0.233388E+02  0.388371E+00
0.704404E+03 -0.234007E+02  0.387120E+00
0.705205E+03 -0.234628E+02  0.385836E+00
0.706006E+03 -0.235249E+02  0.384521E+00
0.706807E+03 -0.235871E+02  0.383176E+00
0.707608E+03 -0.236494E+02  0.381803E+00
0.708408E+03 -0.237118E+02  0.380404E+00
0.709209E+03 -0.237743E+02  0.378980E+00
0.710010E+03 -0.238368E+02  0.377534E+00
0.710811E+03 -0.238994E+02  0.376067E+00
0.711612E+03 -0.239621E+02  0.374581E+00
0.712412E+03 -0.240248E+02  0.373077E+00
0.713213E+03 -0.240876E+02  0.371558E+00
0.714014E+03 -0.241505E+02  0.370024E+00
0.714815E+03 -0.242134E+02  0.368479E+00
0.715616E+03 -0.242764E+02  0.366923E+00
0.716416E+03 -0.243394E+02  0.365358E+00
0.717217E+03 -0.244025E+02  0.363787E+00
0.718018E+03 -0.244657E+02  0.362210E+00
0.718819E+03 -0.245289E+02  0.360630E+00
0.719620E+03 -0.245921E+02  0.359048E+00
0.720420E+03 -0.246554E+02  0.357466E+00
0.721221E+03 -0.247187E+02  0.355886E+00
0.722022E+03 -0.247821E+02  0.354310E+00
0.722823E+03 -0.248455E+02  0.352738E+00
0.723624E+03 -0.249089E+02  0.351174E+00
0.724424E+03 -0.249724E+02  0.349619E+00
0.725225E+03 -0.250359E+02  0.348074E+00
0.726026E+03 -0.250995E+02  0.346542E+00
0.726827E+03 -0.251630E+02  0.345023E+00
0.727628E+03 -0.252266E+02  0.343520E+00
0.728428E+03 -0.252902E+02  0.342035E+00
0.729229E+03 -0.253539E+02  0.340569E+00
0.730030E+03 -0.254175E+02  0.339124E+00
0.730831E+03 -0.254812E+02  0.337702E+00
0.731632E+03 -0.255449E+02  0.336304E+00
0.732432E+03 -0.256086E+02  0.334932E+00
0.733233E+03 -0.256723E+02  0.333589E+00
0.734034E+03 -0.257360E+02  0.332275E+00
0.734835E+03 -0.257997E+02  0.330993E+00
0.735636E+03 -0.258634E+02  0.329744E+00
0.736436E+03 -0.259271E+02  0.328530E+00
0.737237E+03 -0.259908E+02  0.327353E+00
0.738038E+03 -0.260545E+02  0.326214E+00
0.738839E+03 -0.261182E+02  0.325115E+00
0.739640E+03 -0.261819E+02  0.324059E+00
0.740440E+03 -0.262456E+02  0.323046E+00
0.741241E+03 -0.263093E+02  0.322078E+00
0.742042E+03 -0.263729E+02  0.321158E+00
0.742843E+03 -0.264366E+02  0.320287E+00
0.743644E+03 -0.265002E+02  0.319466E+00
0.744444E+03 -0.265638E+02  0.318698E+00
0.745245E+03 -0.266274E+02  0.317984E+00
0.746046E+03 -0.266909E+02  0.317327E+00
0.746847E+03 -0.267544E+02  0.316726E+00
0.747648E+03 -0.268179E+02  0.316186E+00
0.748448E+03 -0.268813E+02  0.315706E+00
