0.456957E+03 -0.164524E+01  0.522973E+01
0.457758E+03 -0.164599E+01  0.521212E+01
0.458559E+03 -0.164698E+01  0.519408E+01
0.459359E+03 -0.164822E+01  0.517561E+01
0.460160E+03 -0.164972E+01  0.515671E+01
0.460961E+03 -0.165149E+01  0.513736E+01
0.461762E+03 -0.165353E+01  0.511757E+01
0.462563E+03 -0.165586E+01  0.509733E+01
0.463363E+03 -0.165848E+01  0.507663E+01
0.464164E+03 -0.166141E+01  0.505546E+01
0.464965E+03 -0.166465E+01  0.503382E+01
0.465766E+03 -0.166822E+01  0.501171E+01
0.466567E+03 -0.167212E+01  0.498911E+01
0.467367E+03 -0.167636E+01  0.496603E+01
0.468168E+03 -0.168095E+01  0.494245E+01
0.468969E+03 -0.168590E+01  0.491837E+01
0.469770E+03 -0.169123E+01  0.489378E+01
0.470571E+03 -0.169693E+01  0.486869E+01
0.471371E+03 -0.170302E+01  0.484308E+01
0.472172E+03 -0.170951E+01  0.481694E+01
0.472973E+03 -0.171644E+01  0.479028E+01
0.473774E+03 -0.172386E+01  0.476311E+01
0.474575E+03 -0.173180E+01  0.473541E+01
0.475375E+03 -0.174030E+01  0.470719E+01
0.476176E+03 -0.174941E+01  0.467845E+01
0.476977E+03 -0.175917E+01  0.464920E+01
0.477778E+03 -0.176961E+01  0.461943E+01
0.478579E+03 -0.178079E+01  0.458914E+01
0.479379E+03 -0.179274E+01  0.455834E+01
0.480180E+03 -0.180550E+01  0.452702E+01
0.480981E+03 -0.181912E+01  0.449519E+01
0.481782E+03 -0.183363E+01  0.446285E+01
0.482583E+03 -0.184908E+01  0.443000E+01
0.483383E+03 -0.186551E+01  0.439664E+01
0.484184E+03 -0.188296E+01  0.436277E+01
0.484985E+03 -0.190147E+01  0.432839E+01
0.485786E+03 -0.192108E+01  0.429350E+01
0.486587E+03 -0.194184E+01  0.425810E+01
0.487387E+03 -0.196378E+01  0.422220E+01
0.488188E+03 -0.198696E+01  0.418579E+01
0.488989E+03 -0.201140E+01  0.414888E+01
0.489790E+03 -0.203715E+01  0.411147E+01
0.490591E+03 -0.206425E+01  0.407356E+01
0.491391E+03 -0.209274E+01  0.403514E+01
0.492192E+03 -0.212267E+01  0.399622E+01
0.492993E+03 -0.215407E+01  0.395681E+01
0.493794E+03 -0.218699E+01  0.391689E+01
0.494595E+03 -0.222147E+01  0.387648E+01
0.495395E+03 -0.225755E+01  0.383557E+01
0.496196E+03 -0.229527E+01  0.379416E+01
0.496997E+03 -0.233462E+01  0.375229E+01
0.497798E+03 -0.237555E+01  0.371001E+01
0.498599E+03 -0.241798E+01  0.366738E+01
0.499399E+03 -0.246186E+01  0.362446E+01
0.500200E+03 -0.250711E+01  0.358131E+01
0.501001E+03 -0.255369E+01  0.353799E+01
0.501802E+03 -0.260152E+01  0.349455E+01
0.502603E+03 -0.265053E+01  0.345107E+01
0.503403E+03 -0.270067E+01  0.340760E+01
0.504204E+03 -0.275188E+01  0.336419E+01
0.505005E+03 -0.280408E+01  0.332091E+01
0.505806E+03 -0.285722E+01  0.327782E+01
0.506607E+03 -0.291122E+01  0.323498E+01
0.507407E+03 -0.296603E+01  0.319245E+01
0.508208E+03 -0.302159E+01  0.315028E+01
0.509009E+03 -0.307782E+01  0.310854E+01
0.509810E+03 -0.313467E+01  0.306728E+01
0.510611E+03 -0.319207E+01  0.302657E+01
0.511411E+03 -0.324996E+01  0.298647E+01
0.512212E+03 -0.330827E+01  0.294703E+01
0.513013E+03 -0.336694E+01  0.290831E+01
0.513814E+03 -0.342591E+01  0.287039E+01
0.514615E+03 -0.348511E+01  0.283330E+01
0.515415E+03 -0.354448E+01  0.279712E+01
0.516216E+03 -0.360395E+01  0.276190E+01
0.517017E+03 -0.366347E+01  0.272771E+01
0.517818E+03 -0.372296E+01  0.269460E+01
0.518619E+03 -0.378236E+01  0.266263E+01
0.519419E+03 -0.384161E+01  0.263187E+01
0.520220E+03 -0.390065E+01  0.260237E+01
0.521021E+03 -0.395942E+01  0.257419E+01
0.521822E+03 -0.401786E+01  0.254736E+01
0.522623E+03 -0.407598E+01  0.252184E+01
0.523423E+03 -0.413380E+01  0.249758E+01
0.524224E+03 -0.419132E+01  0.247454E+01
0.525025E+03 -0.424856E+01  0.245266E+01
0.525826E+03 -0.430552E+01  0.243191E+01
0.526627E+03 -0.436220E+01  0.241223E+01
0.527427E+03 -0.441863E+01  0.239358E+01
0.528228E+03 -0.447481E+01  0.237590E+01
0.529029E+03 -0.453075E+01  0.235916E+01
0.529830E+03 -0.458646E+01  0.234331E+01
0.530631E+03 -0.464194E+01  0.232829E+01
0.531431E+03 -0.469722E+01  0.231406E+01
0.532232E+03 -0.475229E+01  0.230057E+01
0.533033E+03 -0.480717E+01  0.228778E+01
0.533834E+03 -0.486186E+01  0.227564E+01
0.534635E+03 -0.491638E+01  0.226409E+01
0.535435E+03 -0.497074E+01  0.225311E+01
0.536236E+03 -0.502494E+01  0.224262E+01
0.537037E+03 -0.507899E+01  0.223260E+01
0.537838E+03 -0.513291E+01  0.222299E+01
